	Temperature (C)	Heat Flow (W/g)
5031	70.96	0.005515501314113269
5032	70.97	0.005506871563235816
5033	70.98	0.005448243379561291
5034	70.99	0.005429616761585265
5035	71.0	0.005225991707802802
5036	71.01	0.00520570155004263
5037	71.02	0.005260412953465909
5038	71.03	0.005290125916567856
5039	71.04	0.0052031737711741854
5040	71.05	0.0049293184205398966
5041	71.06	0.004804274148869858
5042	71.07	0.004750660002274643
5043	71.08	0.0045970474078163015
5044	71.09	0.0045034363639846475
5045	71.1	0.004539826869269792
5046	71.11	0.004486218922158169
5047	71.12	0.004507612521136739
5048	71.13	0.004379007664693457
5049	71.14	0.004250404351315851
5050	71.15	0.004194024801710938
5051	71.16	0.004043202347697505
5052	71.17	0.0040746036544265785
5053	71.18	0.00408600649816071
5054	71.19	0.00402407754405143
5055	71.2	0.00399548345724865
5056	71.21	0.0037668909029009434
5057	71.22	0.0038216332128269137
5058	71.23	0.00399304371884357
5059	71.24	0.003914455752767498
5060	71.25	0.003825869313081043
5061	71.26	0.00384061773160127
5062	71.27	0.003862034340145648
5063	71.28	0.0038501191371969057
5064	71.29	0.003821538787903478
5065	71.3	0.0037429599574152483
5066	71.31	0.003639382644214706
5067	71.32	0.0036358068467832183
5068	71.33	0.003707232563603391
5069	71.34	0.0037453264598217295
5070	71.35	0.003666755200586458
5071	71.36	0.003521518784377786
5072	71.37	0.0037762838763422124
5073	71.38	0.0038358123797199717
5074	71.39	0.003710818578705588
5075	71.4	0.00378225485272754
5076	71.41	0.0036536926288368576
5077	71.42	0.0035251319055098485
5078	71.43	0.003671572681223978
5079	71.44	0.003768014954454557
5080	71.45	0.0036644587236791537
5081	71.46	0.003669237320704344
5082	71.47	0.0035373507440046303
5083	71.48	0.00339879899205231
5084	71.49	0.003466915396653114
5085	71.5	0.0034016999562802575
5086	71.51	0.003343152669405658
5087	71.52	0.003324606867834312
5088	71.53	0.0032360625500360563
5089	71.54	0.0033675197144815705
5090	71.55	0.003408978359641157
5091	71.56	0.0035704384839845282
5092	71.57	0.003571900085979962
5093	71.58	0.0036600298307618573
5094	71.59	0.0036814943834655445
5095	71.6	0.0036362937425580277
5096	71.61	0.0035577612398389746
5097	71.62	0.0035792302071078197
5098	71.63	0.0036757006428316252
5099	71.64	0.0036421725454767184
5100	71.65	0.003743645913510729
5101	71.66	0.0036484540787329323
5102	71.67	0.003636597039612166
5103	71.68	0.0035080747946150126
5104	71.69	0.00362955400887488
5105	71.7	0.003571034680856844
5106	71.71	0.0033525168090258184
5107	71.72	0.0031606670585122565
5108	71.73	0.0033554854277793034
5109	71.74	0.003436971915289355
5110	71.75	0.0033834598528379445
5111	71.76	0.003379949238886404
5112	71.77	0.003326440071895753
5113	71.78	0.0034729323503257525
5114	71.79	0.0033110927393029677
5115	71.8	0.003540921237287886
5116	71.81	0.003537417842740087
5117	71.82	0.0034922492207836164
5118	71.83	0.0036304153698782926
5119	71.84	0.0035769162884813355
5120	71.85	0.003613418641718713
5121	71.86	0.0034949224280458324
5122	71.87	0.0035664276459210775
5123	71.88	0.0037379342938002047
5124	71.89	0.003742775703474255
5125	71.9	0.003680951873399785
5126	71.91	0.003635796135367464
5127	71.92	0.0037739751545009526
5128	71.93	0.003645488929255425
5129	71.94	0.003567004124751083
5130	71.95	0.0033718540727769586
5131	71.96	0.003385038771785087
5132	71.97	0.0033565582202275124
5133	71.98	0.003403079083221794
5134	71.99	0.0034412680258859574
5135	72.0	0.003529458380002737
5136	72.01	0.0035676501440242703
5137	72.02	0.0034391766497336995
5138	72.03	0.003477371228914894
5139	72.04	0.0033489005466833532
5140	72.05	0.003543764601487087
5141	72.06	0.003500296725106544
5142	72.07	0.003496830249322791
5143	72.08	0.0035933651725827964
5144	72.09	0.0035524014933319137
5145	72.1	0.0035781058766826135
5146	72.11	0.0037329783210791057
5147	72.12	0.0037878521583021296
5148	72.13	0.003801060720127758
5149	72.14	0.003714270671668185
5150	72.15	0.0035191486780346004
5151	72.16	0.003690694737672473
5152	72.17	0.003647956468075364
5153	72.18	0.0035087910105455755
5154	72.19	0.003605341220671132
5155	72.2	0.0036268928111833354
5156	72.21	0.00349844578052938
5157	72.22	0.0036950001271525146
5158	72.23	0.00371655584949826
5159	72.24	0.0038464462793443843
5160	72.25	0.0036513380818004038
5161	72.26	0.003856231255310316
5162	72.27	0.003877792464984875
5163	72.28	0.003759355042598944
5164	72.29	0.0036959189865930497
5165	72.3	0.003817484295408402
5166	72.31	0.0038140509674859935
5167	72.32	0.003835619001265833
5168	72.33	0.0039071883951886655
5169	72.34	0.003985902004836728
5170	72.35	0.00398366459055266
5171	72.36	0.004021904722205871
5172	72.37	0.003993479541091194
5173	72.38	0.004181722378981068
5174	72.39	0.004269966567646666
5175	72.4	0.004108212105525144
5176	72.41	0.004213125657722028
5177	72.42	0.004168040556006503
5178	72.43	0.004272956798815564
5179	72.44	0.0044445410512508055
5180	72.45	0.0043827933117470685
5181	72.46	0.004512713578738836
5182	72.47	0.004709301850658321
5183	72.48	0.004730891459270747
5184	72.49	0.004919149069674056
5185	72.5	0.004934074680301936
5186	72.51	0.004995668289585975
5187	72.52	0.0048922632292915935
5188	72.53	0.004822192831182903
5189	72.54	0.004860457093692094
5190	72.55	0.004932056015246822
5191	72.56	0.004803656260942368
5192	72.57	0.004775257829207735
5193	72.58	0.0046718607184708105
5194	72.59	0.004868464927160865
5195	72.6	0.004690070453705175
5196	72.61	0.00471167729653299
5197	72.62	0.0047666187874058075
5198	72.63	0.004712037781894107
5199	72.64	0.004536505706995708
5200	72.65	0.004498117799232482
5201	72.66	0.00445306453322214
5202	72.67	0.004241345907391114
5203	72.68	0.004196295253500182
5204	72.69	0.004084579236642405
5205	72.7	0.003926197855244951
5206	72.71	0.003952817774399708
5207	72.72	0.0038994389925330886
5208	72.73	0.0038139186509260625
5209	72.74	0.003942685319430872
5210	72.75	0.0038143104250432103
5211	72.76	0.00393593682332849
5212	72.77	0.003857564512708578
5213	72.78	0.0038291934916072634
5214	72.79	0.003800823758445482
5215	72.8	0.003722455311647277
5216	72.81	0.00357742148296758
5217	72.82	0.003465722270829197
5218	72.83	0.003412357673651556
5219	72.84	0.0034489943565225722
5220	72.85	0.003480632317862664
5221	72.86	0.0034772715560920098
5222	72.87	0.0033539120696333136
5223	72.88	0.0035288871902405816
5224	72.89	0.003633863583001773
5225	72.9	0.0037888412463393806
5226	72.91	0.0037271535120044774
5227	72.92	0.0037571337117490167
5228	72.93	0.0037704485106582197
5229	72.94	0.0037754312404825185
5230	72.95	0.0034970818996375996
5231	72.96	0.003335400486540241
5232	72.97	0.0033903869996043667
5233	72.98	0.0034120414372460495
5234	72.99	0.003333697131211899
5235	73.0	0.003222020746581844
5236	73.01	0.0031103456151044817
5237	73.02	0.0030386717351924553
5238	73.03	0.0031203324385922215
5239	73.04	0.0031619943903815617
5240	73.05	0.003083657588973221
5241	73.06	0.0030519886994442302
5242	73.07	0.0031069877202054563
5243	73.08	0.0030086546496663757
5244	73.09	0.0030253228195693538
5245	73.1	0.0028969922283228478
5246	73.11	0.002926996207667454
5247	73.12	0.0028486680893431426
5248	73.13	0.002603674538425249
5249	73.14	0.0022986822199859702
5250	73.15	0.0020803577990999855
5251	73.16	0.002102034607504688
5252	73.17	0.0018903793102746924
5253	73.18	0.0016453919058130317
5254	73.19	0.0016170723925266195
5255	73.2	0.001388754102151779
5256	73.21	0.0014104370330914051
5257	73.22	0.0015987878504155617
5258	73.23	0.0015204732191911319
5259	73.24	0.0014254931378214764
5260	73.25	0.001563847604705515
5261	73.26	0.001418869951578472
5262	73.27	0.001473893510173685
5263	73.28	0.001462251612223131
5264	73.29	0.0014039442561264437
5265	73.3	0.0012656381069517941
5266	73.31	0.0012873331630984808
5267	73.32	0.0013990294229659916
5268	73.33	0.0012307268849518493
5269	73.34	0.0011424255474552503
5270	73.35	0.0012141254088740006
5271	73.36	0.0011558264676048147
5272	73.37	0.001090862055379116
5273	73.38	0.0010592321705948926
5274	73.39	0.0009409368116468642
5275	73.4	0.0010726426435994085
5276	73.41	0.0012110163315148803
5277	73.42	0.0011493912071234291
5278	73.43	0.0011877672688211938
5279	73.44	0.0012094778483371371
5280	73.45	0.0011061896107356084
5281	73.46	0.0012529025544112393
5282	73.47	0.001224616677759638
5283	73.48	0.0014296653125072112
5284	73.49	0.0014580484570494434
5285	73.5	0.001439766109777807
5286	73.51	0.0015281516024177044
5287	73.52	0.0016832049333594945
5288	73.53	0.0016849261009928007
5289	73.54	0.0016866484370412493
5290	73.55	0.0016483719398934227
5291	73.56	0.0016500966079391333
5292	73.57	0.001691822439565449
5293	73.58	0.001733549433159176
5294	73.59	0.0017952775871075133
5295	73.6	0.0018403402331279572
5296	73.61	0.0020787373696071754
5297	73.62	0.0018671356615946877
5298	73.63	0.0019422017741410613
5299	73.64	0.0018106023722959108
5300	73.65	0.001745670787776099
5301	73.66	0.001587407018963205
5302	73.67	0.0017091443975707499
5303	73.68	0.0016558829219812665
5304	73.69	0.0018026225905742876
5305	73.7	0.001749363401730708
5306	73.71	0.001896105353829114
5307	73.72	0.001957848445247823
5308	73.73	0.0020062593410332674
5309	73.74	0.002128004706229536
5310	73.75	0.0021164178725499028
5311	73.76	0.0022714988383740753
5312	73.77	0.0024765809354128088
5313	73.78	0.002331664162043001
5314	73.79	0.0024200818499746646
5315	73.8	0.002277548283298181
5316	73.81	0.0023135872699140414
5317	73.82	0.002235341665339785
5318	73.83	0.0024070971822363063
5319	73.84	0.002167742707865017
5320	73.85	0.0019006115739341745
5321	73.86	0.0019223704454827129
5322	73.87	0.00194413043199404
5323	73.88	0.002065891531836783
5324	73.89	0.002047653743380451
5325	73.9	0.0016594170649950613
5326	73.91	0.0016061814950498743
5327	73.92	0.0015862803652453294
5328	73.93	0.0014747136739501343
5329	73.94	0.0016214814195292249
5330	73.95	0.0015182502670167963
5331	73.96	0.0015400202147799469
5332	73.97	0.001586791261182885
5333	73.98	0.0018085634045905685
5334	73.99	0.0018553366433677887
5335	74.0	0.0018271109758773996
5336	74.01	0.001598886400484556
5337	74.02	0.0015456629155514712
5338	74.03	0.001692440519441174
5339	74.04	0.0017142192105161769
5340	74.05	0.001569332320471073
5341	74.06	0.0017577798476691164
5342	74.07	0.0015295617904711456
5343	74.08	0.001461344813904475
5344	74.09	0.0014031289163276561
5345	74.1	0.0012449140960981708
5346	74.11	0.001266700351572947
5347	74.12	0.001313487681108949
5348	74.13	0.0012302760830618098
5349	74.14	0.0013570655557857414
5350	74.15	0.0010338560976346223
5351	74.16	0.0010556477069618708
5352	74.17	0.000972440382121853
5353	74.18	0.000844234121467391
5354	74.19	0.000874362256685135
5355	74.2	0.000902824786126466
5356	74.21	0.000864621708142721
5357	74.22	0.000856419687753629
5358	74.23	0.0007948853899755193
5359	74.24	0.0006250188131602386
5360	74.25	0.0007118199556583882
5361	74.26	0.0006186221491533139
5362	74.27	0.0006654253919928799
5363	74.28	0.0005229439682379322
5364	74.29	0.000359035019092957
5365	74.3	0.0001008414000445157
5366	74.31	0.00012764882372406916
5367	74.32	-8.87604485511062e-06
5368	74.33	-0.00017373320734925812
5369	74.34	-0.0004890655225580076
5370	74.35	-0.0004101110873748759
5371	74.36	-0.0003382984748867557
5372	74.37	-0.00036648482960544015
5373	74.38	-0.0004646701531885178
5374	74.39	-0.0006628544472908615
5375	74.4	-0.0006510377135691137
5376	74.41	-0.000779219953677579
5377	74.42	-0.000924067835938569
5378	74.43	-0.0010022480286728808
5379	74.44	-0.0010994748192456605
5380	74.45	-0.0014490815426424497
5381	74.46	-0.0016201158195614518
5382	74.47	-0.0014982919373665027
5383	74.48	-0.0016598003738979017
5384	74.49	-0.001604641130804385
5385	74.5	-0.0015828142097351616
5386	74.51	-0.0014943196123375913
5387	74.52	-0.0016141573402590481
5388	74.53	-0.0017316131094302634
5389	74.54	-0.0018954964453059553
5390	74.55	-0.0018986644923866258
5391	74.56	-0.001851831538028037
5392	74.57	-0.001889997583872205
5393	74.58	-0.0020081626315588963
5394	74.59	-0.0022063266827281325
5395	74.6	-0.0022894897390184354
5396	74.61	-0.0024176518020686544
5397	74.62	-0.0023708128735187017
5398	74.63	-0.002532306288337338
5399	74.64	-0.002452132048162081
5400	74.65	-0.002555290154628409
5401	74.66	-0.00259344727603672
5402	74.67	-0.002811603414021757
5403	74.68	-0.002839758570216233
5404	74.69	-0.002967912746251411
5405	74.7	-0.003196065943756654
5406	74.71	-0.003274218164360576
5407	74.72	-0.0031023694096887766
5408	74.73	-0.0032805196813683324
5409	74.74	-0.0035086689810222005
5410	74.75	-0.003624317310275682
5411	74.76	-0.003914964670750809
5412	74.77	-0.0038597777307356473
5413	74.78	-0.003946256491851319
5414	74.79	-0.003969400955719404
5415	74.8	-0.00392754445729393
5416	74.81	-0.004005686998194147
5417	74.82	-0.0040088285800381485
5418	74.83	-0.004021969204443643
5419	74.84	-0.0040401088730255275
5420	74.85	-0.0040515809207306575
5421	74.86	-0.0040213853491715135
5422	74.87	-0.004074522159961624
5423	74.88	-0.004252658021377975
5424	74.89	-0.004290792935031984
5425	74.9	-0.004358926902531035
5426	74.91	-0.004537059925481035
5427	74.92	-0.004615192005487323
5428	74.93	-0.004643323144152056
5429	74.94	-0.0045614533430775595
5430	74.95	-0.004528154032435783
5431	74.96	-0.0047110442614455295
5432	74.97	-0.004605838317419675
5433	74.98	-0.0048339647733848246
5434	74.99	-0.004878756964270536
5435	75.0	-0.004740214891673311
5436	75.01	-0.004668338557185514
5437	75.02	-0.004621461295732043
5438	75.03	-0.004657916442240229
5439	75.04	-0.004836037331633847
5440	75.05	-0.004600823965502876
5441	75.06	-0.004625609678769127
5442	75.07	-0.004717061139687839
5443	75.08	-0.004775178349844644
5444	75.09	-0.004773294644157655
5445	75.1	-0.004804743357544439
5446	75.11	-0.0047895244915903135
5447	75.12	-0.004960971381211543
5448	75.13	-0.004989084027987811
5449	75.14	-0.00474386243349878
5450	75.15	-0.004711973265987268
5451	75.16	-0.004573416527028584
5452	75.17	-0.004484858884862053
5453	75.18	-0.0042963003410587675
5454	75.19	-0.004274407563854776
5455	75.2	-0.004119180554819746
5456	75.21	-0.004105619315521114
5457	75.22	-0.004008723847525708
5458	75.23	-0.003786827485732669
5459	75.24	-0.003889930231705474
5460	75.25	-0.0038180320870062623
5461	75.26	-0.003921133053197412
5462	75.27	-0.0037492331318365046
5463	75.28	-0.0036773323244831957
5464	75.29	-0.0038554306326950005
5465	75.3	-0.003744639169138253
5466	75.31	-0.0036116246020330145
5467	75.32	-0.003656386932933131
5468	75.33	-0.0037344817189439716
5469	75.34	-0.0037125756282851974
5470	75.35	-0.003784001995838171
5471	75.36	-0.003702094156484037
5472	75.37	-0.003613518778437186
5473	75.38	-0.0035782758632425526
5474	75.39	-0.0035530320791110626
5475	75.4	-0.003614454094255315
5476	75.41	-0.003542541910218411
5477	75.42	-0.0034706288618755465
5478	75.43	-0.0033987149507686
5479	75.44	-0.0032934668451036764
5480	75.45	-0.00322988454641715
5481	75.46	-0.0030629680562457295
5482	75.47	-0.002994384042791509
5483	75.48	-0.0030891325075885767
5484	75.49	-0.003217213452170853
5485	75.5	-0.003145293544739136
5486	75.51	-0.0030733727868259564
5487	75.52	-0.002851451179964659
5488	75.53	-0.002929528725684971
5489	75.54	-0.0029076054255150474
5490	75.55	-0.0027690146143175554
5491	75.56	-0.002797089626953131
5492	75.57	-0.0027918304649459103
5493	75.58	-0.0026199037964884653
5494	75.59	-0.0027813096231068535
5495	75.6	-0.0027260479463242504
5496	75.61	-0.002804118767661734
5497	75.62	-0.0027321887553100055
5498	75.63	-0.0028435912441220346
5499	75.64	-0.0030883262356193875
5500	75.65	-0.003291393731321257
5501	75.66	-0.0033444603994130517
5502	75.67	-0.0033975262414109864
5503	75.68	-0.0035505912588322808
5504	75.69	-0.0035786554531918036
5505	75.7	-0.0036967188259997563
5506	75.71	-0.0036847813787708183
5507	75.72	-0.0038728431130148344
5508	75.73	-0.004010904030243623
5509	75.74	-0.004218964131966985
5510	75.75	-0.003975594848264041
5511	75.76	-0.003975081894928678
5512	75.77	-0.003853139559181429
5513	75.78	-0.0037478630806235813
5514	75.79	-0.003739252460760678
5515	75.8	-0.003787307701096587
5516	75.81	-0.0035486954698020767
5517	75.82	-0.00339341576837926
5518	75.83	-0.0034314685983294346
5519	75.84	-0.0034495206278193358
5520	75.85	-0.0033775718583450853
5521	75.86	-0.003280622291405688
5522	75.87	-0.003350338595164093
5523	75.88	-0.0031617207711160944
5524	75.89	-0.0031064354874219546
5525	75.9	-0.003097816078907023
5526	75.91	-0.0030958625470636214
5527	75.92	-0.003233908226716764
5528	75.93	-0.003201953119357004
5529	75.94	-0.0032299972264739907
5530	75.95	-0.003108040549555824
5531	75.96	-0.003061083090089234
5532	75.97	-0.0030926962781330225
5533	75.98	-0.003192165829458471
5534	75.99	-0.0029202060312645273
5535	76.0	-0.003138245456463906
5536	76.01	-0.0031429507732068096
5537	76.02	-0.003154321982973496
5538	76.03	-0.003072359087246568
5539	76.04	-0.0031437287541709047
5540	76.05	-0.003088430985227042
5541	76.06	-0.0030914657818930102
5542	76.07	-0.003144499812311352
5543	76.08	-0.0030625330779581184
5544	76.09	-0.0031005655803095777
5545	76.1	-0.002978597320837384
5546	76.11	-0.003023294967680723
5547	76.12	-0.002884658522309902
5548	76.13	-0.002796021319529718
5549	76.14	-0.0028507166941427187
5550	76.15	-0.0027687446476183375
5551	76.16	-0.00292177184809006
5552	76.17	-0.002964798297024007
5553	76.18	-0.002902823995885928
5554	76.19	-0.0028008489461393005
5555	76.2	-0.002692206482581394
5556	76.21	-0.0028118966066741358
5557	76.22	-0.00261491931988056
5558	76.23	-0.002692941290329376
5559	76.24	-0.002737629186149171
5560	76.25	-0.0028323163421362096
5561	76.26	-0.0026520027597496387
5562	76.27	-0.0027716884404505038
5563	76.28	-0.0026630400523655062
5564	76.29	-0.00259439093028746
5565	76.3	-0.002639074409006792
5566	76.31	-0.002617090489978491
5567	76.32	-0.0027617725079904787
5568	76.33	-0.002773120464494294
5569	76.34	-0.002817801027607647
5570	76.35	-0.002895814198782265
5571	76.36	-0.0028271599794642555
5572	76.37	-0.0029351717044354686
5573	76.38	-0.002863182708474632
5574	76.39	-0.0028011929930271684
5575	76.4	-0.0028192025595372705
5576	76.41	-0.002697211409448119
5577	76.42	-0.002800219544201621
5578	76.43	-0.0027532269652410513
5579	76.44	-0.0025645670073402016
5580	76.45	-0.00248923967194159
5581	76.46	-0.0026272449604851644
5582	76.47	-0.002765249541079484
5583	76.48	-0.0026932534151629106
5584	76.49	-0.002681256584173397
5585	76.5	-0.002599259049548497
5586	76.51	-0.0027105941460581207
5587	76.52	-0.0026885952084700904
5588	76.53	-0.002761833666789393
5589	76.54	-0.002744595236733982
5590	76.55	-0.0028059275387835036
5591	76.56	-0.0029672591457985398
5592	76.57	-0.002995256725875084
5593	76.58	-0.0027832536137792907
5594	76.59	-0.0027012498109404426
5595	76.6	-0.002579245318786505
5596	76.61	-0.002623906805411913
5597	76.62	-0.0026019009389091075
5598	76.63	-0.002533227720705522
5599	76.64	-0.0025245538188927164
5600	76.65	-0.0026025459015608376
5601	76.66	-0.0025972039701325222
5602	76.67	-0.002700194692696112
5603	76.68	-0.00274318473733981
5604	76.69	-0.0027145074388159607
5605	76.7	-0.002773448512827681
5606	76.71	-0.0028371508179363403
5607	76.72	-0.002848471498416938
5608	76.73	-0.002773124841399799
5609	76.74	-0.0027377775149695083
5610	76.75	-0.0027062390443512996
5611	76.76	-0.002693747526198109
5612	76.77	-0.002571731533354882
5613	76.78	-0.002443048210093224
5614	76.79	-0.0024110308911597933
5615	76.8	-0.002239012911299909
5616	76.81	-0.0021598514147833647
5617	76.82	-0.0020283083077803354
5618	76.83	-0.002212955020271856
5619	76.84	-0.0022009344108098183
5620	76.85	-0.0023622464807981913
5621	76.86	-0.002140224564976645
5622	76.87	-0.0019515353314139006
5623	76.88	-0.00210034544817983
5624	76.89	-0.0023008215833431045
5625	76.9	-0.00225213040496941
5626	76.91	-0.002296771914460205
5627	76.92	-0.002474746113215076
5628	76.93	-0.0024527196692978315
5629	76.94	-0.0025106925841038574
5630	76.95	-0.0025086648590293414
5631	76.96	-0.0024366364954695463
5632	76.97	-0.0024646074948195817
5633	76.98	-0.0023997207156147837
5634	76.99	-0.0025605475878207606
5635	77.0	-0.0025735166842575374
5636	77.01	-0.0026264851491739627
5637	77.02	-0.0024877863172938497
5638	77.03	-0.002382420190005785
5639	77.04	-0.0023603867686983193
5640	77.05	-0.0021740670071386248
5641	77.06	-0.0020663180495721356
5642	77.07	-0.0021442827545281595
5643	77.08	-0.0020622468376787495
5644	77.09	-0.002040210300410461
5645	77.1	-0.0018448398107739905
5646	77.11	-0.001856135370153833
5647	77.12	-0.0016674303132675483
5648	77.13	-0.0015263436891164162
5649	77.14	-0.0013566850228916572
5650	77.15	-0.001217978125498842
5651	77.16	-0.0010959372840333437
5652	77.17	-0.0010794513887630863
5653	77.18	-0.0010351871077332042
5654	77.19	-0.0007131444423222888
5655	77.2	-0.0006577678383519192
5656	77.21	-0.0003690572971990491
5657	77.22	-0.00021367948690631522
5658	77.23	-9.163440885018304e-05
5659	77.24	-1.958873107366088e-05
5660	77.25	-0.0002475424549519545
5661	77.26	-0.00019216224852902641
5662	77.27	-0.00044344811318008936
5663	77.28	-0.0005814000502799566
5664	77.29	-0.0006593513945372109
5665	77.3	-0.00068730214732593
5666	77.31	-0.0006402523100206281
5667	77.32	-0.0006265352173264738
5668	77.33	-0.0007211508706168601
5669	77.34	-0.0008490992712633094
5670	77.35	-0.001127047087303712
5671	77.36	-0.0011716609867731265
5672	77.37	-0.0013496076377066402
5673	77.38	-0.0013108870414728635
5674	77.39	-0.0014959753899135286
5675	77.4	-0.0016667774462986173
5676	77.41	-0.001674721783421873
5677	77.42	-0.001822665545504698
5678	77.43	-0.0018006087339106358
5679	77.44	-0.001928551350002472
5680	77.45	-0.0021064933951424614
5681	77.46	-0.0021177682040249834
5682	77.47	-0.0022623757780113607
5683	77.48	-0.0022569827851257607
5684	77.49	-0.0023849225600613977
5685	77.5	-0.0022961951041775563
5686	77.51	-0.0022741337521638982
5687	77.52	-0.0022520718387095684
5688	77.53	-0.0022728665080289367
5689	77.54	-0.0024412796662387493
5690	77.55	-0.002525882743265484
5691	77.56	-0.0024888185976061905
5692	77.57	-0.002291753897279314
5693	77.58	-0.0022696886436390784
5694	77.59	-0.0024142895047023494
5695	77.6	-0.0023422231484877543
5696	77.61	-0.0025534895763468235
5697	77.62	-0.0024314221229637667
5698	77.63	-0.002559354123016444
5699	77.64	-0.002699785577853664
5700	77.65	-0.00281521648882066
5701	77.66	-0.0028764801905953874
5702	77.67	-0.0030782195416643177
5703	77.68	-0.0030240059719415235
5704	77.69	-0.0030769347208634557
5705	77.7	-0.002994862932628184
5706	77.71	-0.0030577906085755835
5707	77.72	-0.0031107177500424577
5708	77.73	-0.003138644358366083
5709	77.74	-0.003133237101548225
5710	77.75	-0.003224495980926445
5711	77.76	-0.003297420997833811
5712	77.77	-0.003300345486938472
5713	77.78	-0.0037449361162398276
5714	77.79	-0.003906192887069171
5715	77.8	-0.003984115800756527
5716	77.81	-0.003945371525297947
5717	77.82	-0.003956626728689017
5718	77.83	-0.004001214745590342
5719	77.84	-0.004120802243993804
5720	77.85	-0.0040237225585602054
5721	77.86	-0.003951642357279628
5722	77.87	-0.0040462283081423855
5723	77.88	-0.004077480412469026
5724	77.89	-0.004185398671581186
5725	77.9	-0.0041133164201330175
5726	77.91	-0.004016233659443369
5727	77.92	-0.004152483724161993
5728	77.93	-0.004147066615606043
5729	77.94	-0.004091649001757958
5730	77.95	-0.004162897550597844
5731	77.96	-0.004205812263436748
5732	77.97	-0.0041837264749200465
5733	77.98	-0.004036640186355633
5734	77.99	-0.004014553399052545
5735	78.0	-0.003792466114316717
5736	78.01	-0.003903711666790599
5737	78.02	-0.0038816233911105336
5738	78.03	-0.0038262012885805774
5739	78.04	-0.003729112027167858
5740	78.05	-0.0036420222748407838
5741	78.06	-0.0037599320328993713
5742	78.07	-0.0036878413026442125
5743	78.08	-0.003765750085373387
5744	78.09	-0.0036736583823828717
5745	78.1	-0.003671566194968001
5746	78.11	-0.003649473524421687
5747	78.12	-0.0035523803720360903
5748	78.13	-0.0033802867391021785
5749	78.14	-0.0033974783411956366
5750	78.15	-0.0033610980367444476
5751	78.16	-0.0032056696365594384
5752	78.17	-0.0032169074276393594
5753	78.18	-0.003174811411269296
5754	78.19	-0.003122714922065839
5755	78.2	-0.003317284627978534
5756	78.21	-0.0034285205302877486
5757	78.22	-0.00330642263027503
5758	78.23	-0.0034243242625522363
5759	78.24	-0.0034822254283968235
5760	78.25	-0.0035801261290844266
5761	78.26	-0.0036513596992229225
5762	78.27	-0.0038459261400869416
5763	78.28	-0.0037071587862822497
5764	78.29	-0.0037517243057481053
5765	78.3	-0.003758194128325343
5766	78.31	-0.003782520636235631
5767	78.32	-0.003785418116462047
5768	78.33	-0.003700815141697955
5769	78.34	-0.0035912117132124166
5770	78.35	-0.003494107832268334
5771	78.36	-0.0035470035001301525
5772	78.37	-0.003224898718063418
5773	78.38	-0.0030385077730454846
5774	78.39	-0.0028735449520533862
5775	78.4	-0.00270858168492083
5776	78.41	-0.002519808449100047
5777	78.42	-0.002351868102993482
5778	78.43	-0.0020422606478609495
5779	78.44	-0.0022701527516280073
5780	78.45	-0.0019480444155512977
5781	78.46	-0.0020092689742208236
5782	78.47	-0.0017538264288927685
5783	78.48	-0.0016317167808215238
5784	78.49	-0.0016696066979267066
5785	78.5	-0.0015708295147929263
5786	78.51	-0.0017153852326727836
5787	78.52	-0.001609940519482489
5788	78.53	-0.0015711620431373419
5789	78.54	-0.0015657164715534577
5790	78.55	-0.0015169371393137787
5791	78.56	-0.001321490714330853
5792	78.57	-0.0011993771978531242
5793	78.58	-0.0014439299244606296
5794	78.59	-0.002008482228731623
5795	78.6	-0.0021163674452457926
5796	78.61	-0.002269252241913211
5797	78.62	-0.0021888032866423934
5798	78.63	-0.002340020580676505
5799	78.64	-0.0024904041252571396
5800	78.65	-0.002805787254958503
5801	78.66	-0.00278366997102264
5802	78.67	-0.0029115522746887557
5803	78.68	-0.0031894341671958593
5804	78.69	-0.003381601364067066
5805	78.7	-0.0036118633903474695
5806	78.71	-0.003623077390130902
5807	78.72	-0.0037009576503654884
5808	78.73	-0.003753837505618307
5809	78.74	-0.0040900502904546165
5810	78.75	-0.004259596006103372
5811	78.76	-0.004312474653793696
5812	78.77	-0.004623686234752178
5813	78.78	-0.004768230750204605
5814	78.79	-0.0048127748680428795
5815	78.8	-0.005073985256155211
5816	78.81	-0.005151861915764666
5817	78.82	-0.005254738181423857
5818	78.83	-0.005382614054351809
5819	78.84	-0.005535489535763993
5820	78.85	-0.005513364626876793
5821	78.86	-0.0057579059955732426
5822	78.87	-0.005569113643066448
5823	78.88	-0.0056719875705693035
5824	78.89	-0.005664861112626873
5825	78.9	-0.0057027342704483175
5826	78.91	-0.005630607045240765
5827	78.92	-0.005644193723925994
5828	78.93	-0.00586968478389549
5829	78.94	-0.005814223083495218
5830	78.95	-0.005992094338211018
5831	78.96	-0.00619496521591012
5832	78.97	-0.006247835717789307
5833	78.98	-0.006375705845042656
5834	78.99	-0.006536908932198493
5835	79.0	-0.006506444980446169
5836	79.01	-0.006492647324311207
5837	79.02	-0.006562182631645541
5838	79.03	-0.006435050903636164
5839	79.04	-0.00635958547479909
5840	79.05	-0.006290786346317301
5841	79.06	-0.00633198685270564
5842	79.07	-0.006326520328475471
5843	79.08	-0.006164386774806463
5844	79.09	-0.006132252859541332
5845	79.1	-0.006320118583856171
5846	79.11	-0.0063046506155921556
5847	79.12	-0.006449182289254729
